season,player,pos,age,team_id,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,ast_pct,blk_pct,bpm,dbpm,drb_pct,dws,fg3a_per_fga_pct,fta_per_fga_pct,mp,obpm,orb_pct,ows,per,stl_pct,tov_pct,trb_pct,ts_pct,usg_pct,vorp,ws,ws_per_48
1993,Robert Horry,SF,22,HOU,12,12,31.2,3.9,8.4,0.465,0.8,2.5,0.300,3.2,5.9,0.535,0.510,1.7,2.3,0.741,1.2,4.0,5.2,3.2,1.5,1.3,2.3,2.5,10.3,15.7,2.6,2.5,2.7,13.4,0.6,0.297,0.267,374,-0.1,4.8,0.1,13.5,2.5,19.9,9.5,0.545,17.2,0.4,0.7,0.090
1993,Steve Henson,PG,24,ATL,3,0,15.7,1.0,3.0,0.333,0.7,1.7,0.400,0.3,1.3,0.250,0.444,0.0,0.0,,0.3,1.0,1.3,1.7,1.3,0.0,0.7,1.3,2.7,15.7,0.0,-1.0,1.7,7.7,0.0,0.556,0.000,47,-2.7,2.2,0.0,9.1,4.5,18.2,4.8,0.444,10.2,0.0,0.0,-0.011
1993,Tate George,PG,24,NJN,2,0,11.0,1.0,3.5,0.286,0.0,0.0,,1.0,3.5,0.286,0.286,0.0,0.0,,0.5,1.0,1.5,3.0,0.5,0.0,0.5,0.5,2.0,39.2,0.0,-0.7,0.6,10.6,0.0,0.000,0.000,22,-1.4,5.5,0.0,10.6,2.4,12.5,8.1,0.286,16.6,0.0,0.0,-0.004
1993,Ron Harper,SG,29,LAC,5,5,34.8,7.4,15.6,0.474,1.0,2.0,0.500,6.4,13.6,0.471,0.506,2.2,3.4,0.647,0.8,3.2,4.0,3.2,3.0,2.0,2.2,1.4,18.0,16.2,4.2,8.6,5.0,11.3,0.4,0.128,0.218,174,3.6,2.3,0.1,19.3,4.4,11.4,6.4,0.526,23.8,0.5,0.5,0.129
1993,Jay Guidinger,C,23,CLE,4,0,3.8,0.3,0.8,0.333,0.0,0.0,,0.3,0.8,0.333,0.333,0.0,0.5,0.000,0.3,0.0,0.3,0.0,0.0,0.3,0.5,0.3,0.5,0.0,4.4,-17.1,-4.0,0.0,0.0,0.000,0.667,15,-13.0,8.1,-0.1,-5.1,0.0,34.0,4.1,0.258,18.1,-0.1,-0.1,-0.288
1993,Hubert Davis,SG,22,NYK,7,0,13.7,2.0,3.6,0.560,0.1,0.3,0.500,1.9,3.3,0.565,0.580,0.3,0.4,0.667,0.1,0.7,0.9,0.7,0.9,0.0,1.3,1.1,4.4,8.3,0.0,-0.3,2.9,6.2,0.1,0.080,0.120,96,-3.2,1.3,-0.1,8.8,3.3,25.5,3.8,0.589,16.5,0.0,0.0,0.018
1993,A.C. Green,PF,29,LAL,5,5,44.0,3.6,8.4,0.429,0.0,1.0,0.000,3.6,7.4,0.486,0.429,2.6,4.2,0.619,5.2,9.4,14.6,2.6,1.4,0.6,1.8,2.8,9.8,8.2,0.9,-0.4,0.1,25.0,0.3,0.119,0.500,220,-0.5,11.9,0.1,13.0,1.7,14.9,17.9,0.478,11.9,0.1,0.4,0.092
1993,Horace Grant,PF,27,CHI,19,19,34.3,4.4,8.0,0.546,0.0,0.0,,4.4,8.0,0.546,0.546,1.9,2.8,0.685,3.2,5.0,8.2,2.3,1.2,1.2,0.9,3.2,10.7,9.8,2.5,3.3,1.3,17.8,0.9,0.000,0.355,651,2.0,11.5,1.6,17.0,1.9,8.8,14.6,0.577,13.6,0.9,2.4,0.180
1993,Gary Grant,PG,27,LAC,5,0,20.2,2.0,6.2,0.323,0.0,0.0,,2.0,6.2,0.323,0.323,0.2,0.4,0.500,0.2,0.2,0.4,4.6,0.6,0.0,1.4,2.6,4.2,33.5,0.0,-7.8,-2.0,1.2,0.1,0.000,0.065,101,-5.8,1.0,-0.2,4.6,1.5,18.0,1.1,0.329,16.5,-0.1,-0.1,-0.056
1993,Paul Graham,SG,25,ATL,2,0,13.5,1.0,4.0,0.250,0.0,1.0,0.000,1.0,3.0,0.333,0.250,0.0,0.0,,0.5,1.0,1.5,1.0,2.0,0.0,1.0,1.0,2.0,11.1,0.0,-2.6,3.2,9.0,0.0,0.250,0.000,27,-5.8,3.9,-0.1,6.1,7.8,20.0,6.2,0.250,16.1,0.0,-0.1,-0.148
1993,Mike Gminski,C,33,CHH,2,0,2.5,0.5,1.0,0.500,0.0,0.0,,0.5,1.0,0.500,0.500,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-2.5,23.9,0.0,0.000,0.000,5,1.6,0.0,0.0,12.3,0.0,0.0,11.8,0.500,17.6,0.0,0.0,0.082
1993,Kendall Gill,SG,24,CHH,9,9,39.2,7.2,18.0,0.401,0.1,0.7,0.167,7.1,17.3,0.410,0.404,2.8,3.9,0.714,2.9,2.2,5.1,2.9,2.3,0.7,2.1,3.2,17.3,12.1,1.1,-0.9,-0.6,6.8,0.4,0.037,0.216,353,-0.3,8.6,-0.1,13.3,3.1,9.7,7.7,0.440,24.5,0.1,0.3,0.043
1993,Vinny Del Negro,PG,26,SAS,8,0,14.0,2.1,4.8,0.447,0.3,1.1,0.222,1.9,3.6,0.517,0.474,0.5,0.5,1.000,0.8,1.6,2.4,3.0,0.1,0.1,0.4,1.6,5.0,32.5,0.6,3.0,0.7,12.8,0.1,0.237,0.105,112,2.3,6.4,0.3,15.8,0.5,7.0,9.7,0.503,16.9,0.1,0.3,0.148
1993,Rafael Addison,SF,28,NJN,5,0,10.6,1.4,4.2,0.333,0.0,0.0,,1.4,4.2,0.333,0.333,0.6,0.6,1.000,0.6,0.6,1.2,1.0,0.6,0.0,0.6,0.6,3.4,14.4,0.0,-3.0,0.5,6.6,0.1,0.000,0.143,53,-3.5,6.8,-0.1,9.1,3.0,11.8,6.7,0.381,21.9,0.0,0.0,-0.028
1993,Dale Davis,PF,23,IND,4,4,29.3,2.0,3.0,0.667,0.0,0.0,,2.0,3.0,0.667,0.667,0.3,1.0,0.250,1.0,7.0,8.0,1.0,1.0,1.0,0.8,3.8,4.3,5.0,2.3,1.4,1.7,27.9,0.2,0.000,0.333,117,-0.3,4.3,0.1,10.1,1.8,17.9,16.5,0.618,6.8,0.1,0.2,0.101
1993,Charles Barkley,PF,29,PHO,24,24,42.8,9.6,20.1,0.477,0.4,1.9,0.222,9.2,18.2,0.503,0.488,7.0,9.1,0.771,3.9,9.7,13.6,4.3,1.6,1.0,2.1,3.0,26.6,17.5,1.5,6.9,0.7,25.4,1.3,0.093,0.452,1026,6.2,10.9,3.3,24.9,2.0,8.0,18.4,0.552,27.3,2.3,4.6,0.215
1993,Randy Breuer,C,32,ATL,1,0,17.0,1.0,4.0,0.250,0.0,0.0,,1.0,4.0,0.250,0.250,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,8.6,3.7,-6.4,-2.5,7.1,0.0,0.000,0.000,17,-3.9,6.1,0.0,4.0,0.0,0.0,6.6,0.250,10.2,0.0,0.0,-0.095
1993,Terrell Brandon,PG,22,CLE,8,0,16.5,2.5,5.8,0.435,0.3,0.6,0.400,2.3,5.1,0.439,0.457,1.1,1.1,1.000,0.5,1.6,2.1,2.1,0.9,0.4,1.8,0.8,6.4,21.1,1.5,0.2,0.5,12.2,0.2,0.109,0.196,132,-0.4,3.7,-0.1,13.3,2.9,21.9,7.9,0.510,22.4,0.1,0.1,0.020
1993,Muggsy Bogues,PG,28,CHH,9,9,38.4,4.3,9.1,0.476,0.0,0.2,0.000,4.3,8.9,0.488,0.476,1.1,1.6,0.714,0.7,3.3,4.0,7.8,2.7,0.0,1.9,2.3,9.8,29.7,0.0,1.8,1.7,10.3,0.5,0.024,0.171,346,0.1,2.0,0.3,14.3,3.6,16.2,6.1,0.499,13.4,0.3,0.8,0.110
1993,Mookie Blaylock,PG,25,ATL,3,3,33.0,3.0,8.3,0.360,1.3,4.0,0.333,1.7,4.3,0.385,0.440,1.7,2.0,0.833,0.7,3.7,4.3,4.3,1.0,1.3,3.7,3.0,9.0,20.1,2.6,-2.9,-0.9,13.4,0.0,0.480,0.240,99,-2.0,2.1,-0.1,8.7,1.6,28.5,7.4,0.488,17.0,0.0,-0.2,-0.083
1993,Rolando Blackman,SG,33,NYK,15,0,14.3,1.5,4.3,0.344,0.3,1.0,0.267,1.2,3.3,0.367,0.375,1.0,1.2,0.833,0.3,0.9,1.1,1.1,0.2,0.1,1.4,1.5,4.2,11.2,0.7,-7.7,-1.4,7.3,0.1,0.234,0.281,214,-6.3,2.3,-0.4,3.6,0.7,22.6,4.8,0.438,19.5,-0.3,-0.3,-0.061
1993,David Benoit,SF,24,UTA,5,5,27.2,2.6,8.2,0.317,0.4,1.8,0.222,2.2,6.4,0.344,0.341,1.8,2.6,0.692,1.4,3.4,4.8,1.0,0.6,1.2,0.4,3.4,7.4,6.0,2.9,-1.6,1.1,14.3,0.2,0.220,0.317,136,-2.8,6.0,0.0,9.1,1.2,4.1,10.2,0.396,16.9,0.0,0.1,0.047
1993,Tony Bennett,PG,23,CHH,8,0,10.8,1.5,3.1,0.480,0.5,1.0,0.500,1.0,2.1,0.471,0.560,0.3,0.3,1.000,0.1,1.0,1.1,1.6,0.3,0.1,0.6,1.0,3.8,23.1,0.7,1.0,0.1,11.1,0.1,0.320,0.080,86,1.0,1.4,0.1,13.1,1.2,16.2,6.2,0.580,15.8,0.1,0.2,0.108
1993,John Battle,SG,30,CLE,1,0,6.0,0.0,1.0,0.000,0.0,0.0,,0.0,1.0,0.000,0.000,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,21.9,0.0,-31.8,-7.2,20.7,0.0,0.000,0.000,6,-24.7,0.0,-0.1,-20.0,0.0,66.7,10.3,0.000,23.1,0.0,-0.1,-0.580
1993,Dana Barros,PG,25,SEA,16,0,8.5,1.4,2.9,0.468,0.3,1.0,0.313,1.1,1.9,0.548,0.521,0.4,0.5,0.750,0.0,0.8,0.8,0.8,0.3,0.0,0.5,0.4,3.4,13.8,0.0,0.1,0.0,11.0,0.1,0.340,0.170,136,0.2,0.0,0.1,12.8,2.0,13.7,5.2,0.544,19.0,0.1,0.2,0.064
1993,Isaac Austin,C,23,UTA,1,0,3.0,1.0,2.0,0.500,0.0,0.0,,1.0,2.0,0.500,0.500,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,22.0,11.2,12.1,38.1,0.0,0.000,0.000,3,-0.9,0.0,0.0,28.5,0.0,0.0,19.2,0.500,31.4,0.0,0.0,0.207
1993,Brad Daugherty,C,27,CLE,9,9,39.6,7.1,12.8,0.557,0.0,0.0,,7.1,12.8,0.557,0.557,4.4,5.6,0.800,2.9,8.8,11.7,3.4,0.7,0.8,2.9,2.8,18.7,15.0,1.3,4.0,0.7,27.5,0.4,0.000,0.435,356,3.3,8.9,0.7,19.7,0.9,16.0,18.2,0.613,21.2,0.5,1.2,0.159
1993,Stacey Augmon,SG,24,ATL,3,3,31.0,4.7,10.3,0.452,0.0,0.0,,4.7,10.3,0.452,0.452,2.7,4.0,0.667,1.0,1.7,2.7,1.7,1.3,0.0,1.3,2.3,12.0,9.1,0.0,-1.7,-0.7,6.5,-0.1,0.000,0.387,93,-1.0,3.4,0.0,11.9,2.3,9.9,4.8,0.496,18.9,0.0,0.0,-0.007
1993,Vincent Askew,SG,26,SEA,12,0,8.6,1.9,3.4,0.561,0.0,0.0,,1.9,3.4,0.561,0.561,1.3,1.9,0.696,0.8,0.8,1.6,0.8,0.1,0.1,0.6,1.0,5.2,15.1,0.7,4.1,-0.4,10.9,0.0,0.000,0.561,103,4.5,10.7,0.3,20.9,0.5,12.0,10.8,0.606,24.9,0.2,0.4,0.171
1993,B.J. Armstrong,PG,25,CHI,19,19,33.8,4.6,8.8,0.524,1.1,2.2,0.512,3.5,6.7,0.528,0.586,1.1,1.2,0.909,0.3,1.2,1.5,3.3,1.0,0.1,0.7,2.6,11.4,14.2,0.2,0.8,0.0,4.2,0.4,0.244,0.131,643,0.8,1.1,1.5,13.2,1.6,7.3,2.7,0.611,13.7,0.4,1.8,0.137
1993,Greg Anthony,PG,25,NYK,15,0,16.0,1.6,4.0,0.400,0.2,0.9,0.214,1.4,3.1,0.457,0.425,0.5,0.9,0.571,0.3,1.7,2.0,3.5,0.9,0.1,0.7,1.7,3.9,32.3,0.3,1.2,3.0,13.0,0.3,0.233,0.233,240,-1.8,2.0,0.2,12.7,2.9,14.3,7.5,0.446,14.5,0.2,0.5,0.101
1993,Willie Anderson,SG,26,SAS,10,0,21.9,3.7,8.2,0.451,0.6,1.1,0.545,3.1,7.1,0.437,0.488,1.5,1.7,0.882,0.4,1.9,2.3,2.8,0.9,0.2,1.2,2.3,9.5,19.9,0.6,2.1,1.8,9.6,0.2,0.134,0.207,219,0.2,2.2,0.2,14.2,2.1,11.8,6.0,0.531,20.5,0.2,0.5,0.102
1993,Eric Anderson,PF,22,NYK,2,0,3.0,0.5,1.0,0.500,0.0,0.0,,0.5,1.0,0.500,0.500,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,-16.8,-1.9,20.0,0.0,0.000,0.000,6,-15.0,0.0,0.0,-3.5,0.0,33.3,10.0,0.500,22.5,0.0,0.0,-0.175
1993,Danny Ainge,SG,33,PHO,24,0,24.6,2.7,7.1,0.376,1.4,3.3,0.413,1.3,3.8,0.344,0.474,1.4,1.6,0.872,0.8,1.7,2.5,2.3,0.5,0.1,0.9,2.5,8.1,13.8,0.2,-1.4,-1.1,7.6,0.1,0.471,0.229,591,-0.3,4.1,0.7,10.3,1.1,10.5,5.9,0.521,15.8,0.1,0.8,0.067
1993,Adam Keefe,PF,22,ATL,3,0,17.7,2.3,4.3,0.538,0.0,0.0,,2.3,4.3,0.538,0.538,1.3,2.0,0.667,1.3,3.0,4.3,2.0,0.3,0.0,1.0,2.3,6.0,18.5,0.0,1.1,0.5,20.5,0.0,0.000,0.462,53,0.6,7.9,0.1,14.9,1.0,16.1,13.7,0.575,15.3,0.0,0.1,0.063
1993,Alaa Abdelnaby,PF,24,BOS,4,4,17.0,2.8,6.0,0.458,0.0,0.0,,2.8,6.0,0.458,0.458,0.0,0.0,,0.5,2.8,3.3,0.3,0.0,0.3,2.3,1.8,5.5,2.2,0.9,-11.0,-2.6,20.6,0.0,0.000,0.000,68,-8.4,3.7,-0.2,3.2,0.0,27.3,12.1,0.458,21.9,-0.1,-0.2,-0.145
1993,Scott Brooks,PG,27,HOU,12,0,16.4,1.3,3.5,0.381,0.4,1.1,0.385,0.9,2.4,0.379,0.440,0.8,1.1,0.769,0.1,0.8,0.8,2.6,0.8,0.0,1.1,1.8,3.9,22.8,0.0,-3.5,0.0,4.8,0.2,0.310,0.310,197,-3.5,0.6,0.0,8.3,2.4,21.4,2.9,0.492,14.1,-0.1,0.2,0.047
1993,Chucky Brown,SF,24,NJN,4,0,15.5,2.3,5.5,0.409,0.0,0.0,,2.3,5.5,0.409,0.409,1.5,1.8,0.857,0.8,1.5,2.3,0.3,0.8,0.8,0.5,0.5,6.0,2.5,3.1,1.2,1.5,11.3,0.1,0.000,0.318,62,-0.3,5.8,0.0,14.1,2.5,7.4,8.6,0.478,20.0,0.1,0.1,0.080
1993,Dee Brown,PG,24,BOS,4,3,33.3,3.8,10.3,0.366,0.3,1.8,0.143,3.5,8.5,0.412,0.378,3.5,3.5,1.000,0.5,1.0,1.5,3.8,0.5,1.0,1.5,2.8,11.3,15.6,1.9,-2.5,-1.1,3.8,0.0,0.171,0.341,133,-1.4,1.9,0.1,10.6,0.8,11.3,2.9,0.477,18.0,0.0,0.1,0.049
1993,Mike Brown,C,29,UTA,5,0,18.6,2.6,5.0,0.520,0.0,0.0,,2.6,5.0,0.520,0.520,1.4,2.2,0.636,0.8,2.4,3.2,0.4,0.0,0.2,1.0,1.8,6.6,3.8,0.7,-2.5,0.1,14.7,0.1,0.000,0.440,93,-2.6,5.0,0.0,10.2,0.0,14.4,9.9,0.553,17.7,0.0,0.1,0.056
1993,Lloyd Daniels,SG,25,SAS,8,0,9.3,1.4,3.8,0.367,0.1,0.9,0.143,1.3,2.9,0.435,0.383,0.6,0.8,0.833,1.1,0.8,1.9,0.3,0.4,0.0,0.6,1.0,3.5,4.1,0.0,-4.8,-2.1,8.9,0.1,0.233,0.200,74,-2.7,14.5,-0.1,9.3,2.1,13.3,11.6,0.429,22.5,-0.1,0.0,0.002
1993,Dell Curry,SG,28,CHH,9,0,24.7,4.7,10.8,0.433,0.7,2.3,0.286,4.0,8.4,0.474,0.464,1.0,1.2,0.818,1.2,2.3,3.6,2.0,1.4,0.0,1.4,2.1,11.0,13.4,0.0,0.4,-0.1,11.3,0.3,0.216,0.113,222,0.5,5.8,0.0,13.9,3.1,11.3,8.5,0.486,22.8,0.1,0.3,0.071
1993,Terry Cummings,PF,31,SAS,10,0,13.8,3.1,7.0,0.443,0.0,0.1,0.000,3.1,6.9,0.449,0.443,0.5,0.8,0.625,1.7,2.2,3.9,0.5,0.3,0.1,0.8,2.7,6.7,6.2,0.5,-4.5,-1.4,17.6,0.2,0.014,0.114,138,-3.1,14.6,-0.1,12.3,1.1,9.8,16.2,0.456,26.2,-0.1,0.1,0.035
1993,John Crotty,PG,23,UTA,1,0,3.0,2.0,2.0,1.000,0.0,0.0,,2.0,2.0,1.000,1.000,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,57.9,9.9,0.0,0.0,0.000,0.000,3,48.0,38.6,0.0,79.8,0.0,0.0,19.2,1.000,31.4,0.0,0.0,0.752
1993,Tyrone Corbin,SF,30,UTA,5,0,32.2,4.8,10.0,0.480,0.0,0.0,,4.8,10.0,0.480,0.480,2.2,3.4,0.647,3.2,4.4,7.6,1.8,0.6,0.2,1.4,3.0,11.8,10.0,0.4,1.6,0.6,15.6,0.2,0.000,0.340,161,0.9,11.5,0.2,14.4,1.0,10.9,13.6,0.513,18.9,0.1,0.3,0.103
1993,Duane Cooper,PG,23,LAL,2,0,2.0,0.0,3.0,0.000,0.0,1.5,0.000,0.0,1.5,0.000,0.000,0.0,0.0,,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,31.3,0.0,-31.5,-20.4,0.0,0.0,0.500,0.000,4,-11.1,50.2,-0.1,-25.8,0.0,0.0,27.0,0.000,65.0,0.0,-0.1,-1.165
1993,Lester Conner,PG,33,LAC,5,0,12.8,1.8,2.4,0.750,0.2,0.2,1.000,1.6,2.2,0.727,0.792,0.4,0.4,1.000,0.6,0.8,1.4,2.0,0.6,0.2,0.0,1.0,4.2,24.5,1.1,9.6,5.3,7.7,0.1,0.083,0.167,64,4.3,4.8,0.3,20.2,2.4,0.0,6.1,0.815,8.6,0.2,0.4,0.275
1993,Derrick Coleman,PF,25,NJN,5,5,45.0,10.0,18.8,0.532,1.0,2.4,0.417,9.0,16.4,0.549,0.559,5.8,7.2,0.806,2.6,10.8,13.4,4.6,1.2,2.6,2.6,3.6,26.8,18.1,3.7,9.6,4.0,28.0,0.4,0.128,0.383,225,5.6,6.9,0.7,25.6,1.4,10.6,17.6,0.610,25.0,0.7,1.2,0.247
1993,Doug Christie,SG,22,LAL,5,0,7.8,0.8,2.2,0.364,0.2,0.6,0.333,0.6,1.6,0.375,0.409,0.0,0.0,,0.2,0.6,0.8,1.2,0.4,0.4,0.8,1.0,1.8,22.1,3.4,-3.9,1.2,9.0,0.0,0.273,0.000,39,-5.1,2.6,-0.1,7.5,2.7,26.7,5.5,0.409,16.7,0.0,0.0,-0.043
1993,Maurice Cheeks,PG,36,NJN,5,0,16.4,2.2,4.6,0.478,0.0,0.0,,2.2,4.6,0.478,0.478,0.0,0.2,0.000,0.6,0.6,1.2,2.8,1.2,0.2,1.4,0.6,4.4,26.1,0.8,0.2,1.9,4.3,0.1,0.000,0.043,82,-1.7,4.4,-0.1,12.1,3.8,23.0,4.3,0.469,17.0,0.0,0.0,0.025
1993,Tom Chambers,PF,33,PHO,24,1,15.7,2.7,6.9,0.388,0.1,0.2,0.400,2.6,6.7,0.388,0.394,1.8,2.3,0.815,1.0,1.8,2.7,0.5,0.3,0.4,1.1,2.4,7.3,5.1,1.7,-6.6,-2.4,12.5,0.2,0.030,0.327,376,-4.2,7.3,-0.3,9.9,0.8,12.1,10.0,0.461,25.5,-0.4,-0.1,-0.009
1993,Cedric Ceballos,SF,23,PHO,16,3,11.6,2.5,4.4,0.571,0.0,0.0,,2.5,4.4,0.571,0.571,1.0,1.4,0.727,0.8,1.5,2.3,0.8,0.3,0.4,0.3,0.8,6.0,12.2,2.4,5.3,0.7,14.5,0.1,0.000,0.314,185,4.6,8.4,0.6,21.5,1.4,5.9,11.6,0.602,20.4,0.3,0.7,0.189
1993,Bill Cartwright,C,35,CHI,19,19,23.4,2.4,5.2,0.465,0.0,0.0,,2.4,5.2,0.465,0.465,1.5,1.9,0.778,1.5,3.0,4.5,1.5,0.6,0.2,0.7,2.7,6.3,9.2,0.5,-0.3,0.6,15.6,0.4,0.000,0.364,444,-0.9,7.7,0.6,11.5,1.3,10.2,11.7,0.522,13.2,0.2,1.0,0.113
1993,Antoine Carr,PF,31,SAS,8,8,21.4,4.9,9.3,0.527,0.0,0.0,,4.9,9.3,0.527,0.527,0.8,1.3,0.600,1.6,3.1,4.8,1.1,0.4,1.1,0.9,3.5,10.5,9.0,3.5,1.4,1.2,16.1,0.2,0.000,0.135,171,0.2,9.0,0.2,16.4,0.9,8.2,12.7,0.536,22.1,0.2,0.4,0.120
1993,Tony Campbell,SF,30,NYK,2,0,16.5,2.0,5.0,0.400,0.0,0.5,0.000,2.0,4.5,0.444,0.400,3.0,4.0,0.750,1.0,1.0,2.0,1.0,0.5,0.0,1.5,3.5,7.0,9.3,0.0,-4.2,-0.2,7.3,0.0,0.100,0.800,33,-4.0,7.4,0.0,8.8,1.6,18.2,7.3,0.518,22.5,0.0,0.0,0.049
1993,Elden Campbell,PF,24,LAL,5,5,35.6,5.8,13.8,0.420,0.0,0.0,,5.8,13.8,0.420,0.420,2.4,4.8,0.500,3.4,5.0,8.4,1.4,1.2,2.4,2.4,3.0,14.0,6.2,4.5,-1.7,0.6,16.5,0.2,0.000,0.348,178,-2.3,9.6,-0.2,13.0,1.8,13.1,12.8,0.440,22.3,0.0,0.0,0.011
1993,Michael Cage,C,31,SEA,19,2,19.9,2.2,4.2,0.525,0.0,0.0,,2.2,4.2,0.525,0.525,0.4,0.9,0.389,2.5,3.4,5.8,0.5,0.7,0.4,0.8,2.3,4.8,3.8,1.4,-1.6,-0.3,21.1,0.4,0.000,0.225,378,-1.4,13.7,0.3,12.3,1.8,15.4,17.2,0.518,12.1,0.0,0.7,0.084
1993,Matt Bullard,PF,25,HOU,12,0,14.1,1.7,3.5,0.476,1.3,2.3,0.536,0.4,1.2,0.357,0.655,0.5,0.5,1.000,0.3,1.6,1.9,1.1,0.3,0.4,0.8,0.9,5.1,11.8,1.8,4.8,1.2,11.8,0.2,0.667,0.143,169,3.6,3.0,0.3,14.2,1.2,16.8,7.8,0.683,14.5,0.3,0.5,0.142
1993,Mark Bryant,C,27,POR,4,4,20.8,4.3,9.3,0.459,0.0,0.0,,4.3,9.3,0.459,0.459,1.3,1.3,1.000,2.5,2.0,4.5,0.0,0.0,0.8,1.5,3.5,9.8,0.0,2.4,-3.5,-1.0,11.4,0.1,0.000,0.135,83,-2.5,11.8,0.0,11.8,0.0,13.3,11.6,0.497,23.2,0.0,0.1,0.052
1993,Michael Jordan,SG,29,CHI,19,19,41.2,13.2,27.8,0.475,1.5,3.8,0.389,11.7,24.0,0.489,0.502,7.2,8.9,0.805,1.7,5.1,6.7,6.0,2.1,0.9,2.4,3.1,35.1,29.4,1.6,11.6,1.8,14.9,1.1,0.136,0.320,783,9.7,5.0,3.3,30.1,2.7,7.0,10.0,0.553,38.0,2.7,4.4,0.270
1993,Sam Bowie,C,31,NJN,3,3,23.7,1.3,3.0,0.444,0.0,0.0,,1.3,3.0,0.444,0.444,0.7,0.7,1.000,0.7,3.3,4.0,0.7,2.0,0.3,1.3,3.0,3.3,3.9,0.9,-1.0,3.1,16.4,0.1,0.000,0.222,71,-4.1,3.4,-0.1,7.5,4.4,28.8,10.0,0.506,8.9,0.0,0.1,0.054
1993,Shawn Kemp,PF,23,SEA,19,19,34.9,5.8,11.3,0.512,0.0,0.0,,5.8,11.3,0.512,0.512,4.9,6.1,0.809,4.2,5.8,10.0,2.6,1.5,2.1,2.8,4.1,16.5,11.6,4.4,4.3,2.1,20.6,0.9,0.000,0.535,663,2.2,13.3,1.5,21.3,2.3,16.9,16.8,0.589,21.2,1.1,2.4,0.172
1993,Byron Scott,SG,31,LAL,5,5,35.4,4.2,8.4,0.500,1.6,3.0,0.533,2.6,5.4,0.481,0.595,3.6,4.6,0.783,0.0,2.2,2.2,1.8,1.0,0.0,0.8,2.2,13.6,7.5,0.0,0.8,0.5,7.3,0.1,0.357,0.548,177,0.4,0.0,0.4,13.3,1.5,7.1,3.4,0.652,13.7,0.1,0.5,0.146
1993,John Stockton,PG,30,UTA,5,5,38.6,4.6,10.2,0.451,1.0,2.6,0.385,3.6,7.6,0.474,0.500,3.0,3.6,0.833,1.0,1.4,2.4,11.0,2.4,0.0,3.0,3.2,13.2,48.4,0.0,6.7,2.5,4.1,0.2,0.255,0.353,193,4.2,3.0,0.4,18.6,3.5,20.3,3.6,0.560,18.1,0.4,0.6,0.145
1993,John Starks,SG,27,NYK,15,15,38.3,5.9,13.3,0.440,1.9,5.0,0.373,4.0,8.3,0.480,0.510,2.9,4.0,0.717,0.3,3.2,3.5,6.4,1.0,0.2,3.7,3.8,16.5,27.0,0.4,0.4,0.4,10.0,0.5,0.375,0.300,575,0.0,0.8,0.4,12.6,1.4,19.5,5.4,0.545,22.0,0.3,0.8,0.071
1993,Elmore Spencer,C,23,LAC,2,0,2.0,0.0,1.0,0.000,0.0,0.0,,0.0,1.0,0.000,0.000,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-25.9,-9.9,0.0,0.0,0.000,0.000,4,-16.1,25.4,0.0,-11.9,0.0,0.0,13.9,0.000,21.4,0.0,0.0,-0.364
1993,Rik Smits,C,26,IND,4,4,35.8,9.3,16.0,0.578,0.0,0.3,0.000,9.3,15.8,0.587,0.578,4.0,5.5,0.727,3.3,4.8,8.0,1.8,1.3,1.0,2.0,4.5,22.5,9.9,1.9,4.0,0.0,15.5,0.1,0.016,0.344,143,4.0,11.4,0.4,23.1,1.9,9.8,13.5,0.611,27.0,0.2,0.6,0.189
1993,Tony Smith,SG,24,LAL,5,0,14.6,2.6,5.0,0.520,0.4,0.8,0.500,2.2,4.2,0.524,0.560,1.2,1.8,0.667,1.0,0.6,1.6,0.4,0.2,0.2,0.6,2.8,6.8,4.4,0.9,-0.4,0.3,4.8,0.0,0.160,0.360,73,-0.6,6.9,0.1,12.6,0.7,9.4,5.9,0.587,19.0,0.0,0.2,0.109
1993,Larry Smith,PF,35,SAS,6,0,8.3,0.3,0.5,0.667,0.0,0.0,,0.3,0.5,0.667,0.667,0.5,0.7,0.750,1.3,1.3,2.7,0.2,0.7,0.3,0.2,2.7,1.2,2.6,2.6,1.0,4.1,17.6,0.1,0.000,1.333,50,-3.1,19.0,0.1,12.6,4.1,17.4,18.3,0.735,5.1,0.0,0.2,0.213
